01005000000,Тахтамукайский,р-н,1
27009000000,"Имени Полины Осипенко",р-н,1
27015000000,Солнечный,р-н,1
26026000000,Туркменский,р-н,1
29002000000,Вельский,р-н,1
27007000000,Вяземский,р-н,1
28006000000,Зейский,р-н,1
26027000000,Шпаковский,р-н,1
29001000000,Приморский,р-н,1
28009000000,Магдагачинский,р-н,1
29005000000,Виноградовский,р-н,1
31004000000,Валуйский,р-н,1
29007000000,Коношский,р-н,1
29012000000,Мезенский,р-н,1
30006000000,Камызякский,р-н,1
31006000000,Волоконовский,р-н,1
29008000000,Котласский,р-н,1
29016000000,Плесецкий,р-н,1
29009000000,Красноборский,р-н,1
29013000000,Няндомский,р-н,1
31003000000,Борисовский,р-н,1
29014000000,Онежский,р-н,1
31005000000,Вейделевский,р-н,1
29010000000,Ленский,р-н,1
30002000000,Ахтубинский,р-н,1
30005000000,Икрянинский,р-н,1
30008000000,Лиманский,р-н,1
30012000000,Черноярский,р-н,1
29017000000,Устьянский,р-н,1
29020000000,Соловецкий,р-н,1
29011000000,Лешуконский,р-н,1
29019000000,Шенкурский,р-н,1
30009000000,Наримановский,р-н,1
30004000000,Енотаевский,р-н,1
30003000000,Володарский,р-н,1
31007000000,Грайворонский,р-н,1
30010000000,Приволжский,р-н,1
30007000000,Красноярский,р-н,1
30011000000,Харабалинский,р-н,1
29015000000,Пинежский,р-н,1
29018000000,Холмогорский,р-н,1
31002000000,Алексеевский,р-н,1
31010000000,Корочанский,р-н,1
32001000000,Брянский,р-н,1
31021000000,Яковлевский,р-н,1
31017000000,Ровеньский,р-н,1
31019000000,Чернянский,р-н,1
31020000000,Шебекинский,р-н,1
31022000000,Белгородский,р-н,1
31018000000,Старооскольский,р-н,1
31013000000,Краснояружский,р-н,1
31015000000,Прохоровский,р-н,1
31016000000,Ракитянский,р-н,1
31014000000,Новооскольский,р-н,1
31009000000,Ивнянский,р-н,1
31008000000,Губкинский,р-н,1
31011000000,Красненский,р-н,1
31012000000,Красногвардейский,р-н,1
32002000000,Брасовский,р-н,1
32003000000,Выгоничский,р-н,1
32004000000,Гордеевский,р-н,1
32005000000,Дубровский,р-н,1
32019000000,Погарский,р-н,1
32018000000,Новозыбковский,р-н,1
32025000000,Суражский,р-н,1
32015000000,Красногорский,р-н,1
32023000000,Стародубский,р-н,1
32024000000,Суземский,р-н,1
32022000000,Севский,р-н,1
32007000000,Жирятинский,р-н,1
32008000000,Жуковский,р-н,1
32009000000,Злынковский,р-н,1
32027000000,Унечский,р-н,1
32026000000,Трубчевский,р-н,1
32020000000,Почепский,р-н,1
32021000000,Рогнединский,р-н,1
32011000000,Клетнянский,р-н,1
32012000000,Климовский,р-н,1
32013000000,Клинцовский,р-н,1
32014000000,Комаричский,р-н,1
32016000000,Мглинский,р-н,1
32017000000,Навлинский,р-н,1
32010000000,Карачевский,р-н,1
32006000000,Дятьковский,р-н,1
33007000000,Киржачский,р-н,1
33012000000,Петушинский,р-н,1
33002000000,Александровский,р-н,1
33003000000,Вязниковский,р-н,1
33008000000,Ковровский,р-н,1
33009000000,Кольчугинский,р-н,1
33011000000,Муромский,р-н,1
33013000000,Селивановский,р-н,1
33014000000,Собинский,р-н,1
33017000000,Юрьев-Польский,р-н,1
33006000000,Камешковский,р-н,1
33016000000,Суздальский,р-н,1
33004000000,Гороховецкий,р-н,1
33005000000,Гусь-Хрустальный,р-н,1
33010000000,Меленковский,р-н,1
33015000000,Судогодский,р-н,1
34013000000,Клетский,р-н,1
34010000000,Калачевский,р-н,1
34004000000,Городищенский,р-н,1
34006000000,Дубовский,р-н,1
34016000000,Кумылженский,р-н,1
34027000000,Серафимовичский,р-н,1
34012000000,Киквидзенский,р-н,1
34003000000,Быковский,р-н,1
34005000000,Даниловский,р-н,1
34007000000,Еланский,р-н,1
34008000000,Жирновский,р-н,1
34009000000,Иловлинский,р-н,1
34031000000,Урюпинский,р-н,1
34021000000,Новоаннинский,р-н,1
34017000000,Ленинский,р-н,1
34029000000,Старополтавский,р-н,1
34033000000,Чернышковский,р-н,1
34032000000,Фроловский,р-н,1
34026000000,Светлоярский,р-н,1
34028000000,Среднеахтубинский,р-н,1
34018000000,Михайловский,р-н,1
34023000000,Ольховский,р-н,1
34022000000,Октябрьский,р-н,1
34024000000,Палласовский,р-н,1
34030000000,Суровикинский,р-н,1
34011000000,Камышинский,р-н,1
34014000000,Котельниковский,р-н,1
34025000000,Руднянский,р-н,1
34015000000,Котовский,р-н,1
34020000000,Николаевский,р-н,1
34002000000,Алексеевский,р-н,1
34019000000,Нехаевский,р-н,1
34034000000,Новониколаевский,р-н,1
35012000000,Кирилловский,р-н,1
35025000000,Череповецкий,р-н,1
35010000000,Грязовецкий,р-н,1
36004000000,Богучарский,р-н,1
35022000000,Устюженский,р-н,1
35020000000,Тотемский,р-н,1
35018000000,Сямженский,р-н,1
35004000000,Белозерский,р-н,1
35002000000,Бабаевский,р-н,1
35016000000,Нюксенский,р-н,1
35008000000,Вожегодский,р-н,1
36002000000,Аннинский,р-н,1
36005000000,Борисоглебский,р-н,1
35011000000,Кадуйский,р-н,1
35019000000,Тарногский,р-н,1
35005000000,Вашкинский,р-н,1
36003000000,Бобровский,р-н,1
35014000000,Междуреченский,р-н,1
35006000000,Великоустюгский,р-н,1
35001000000,Вологодский,р-н,1
35026000000,Шекснинский,р-н,1
35024000000,Чагодощенский,р-н,1
35015000000,Никольский,р-н,1
35003000000,Бабушкинский,р-н,1
35023000000,Харовский,р-н,1
35009000000,Вытегорский,р-н,1
35017000000,Сокольский,р-н,1
35021000000,Усть-Кубинский,р-н,1
35007000000,Верховажский,р-н,1
35013000000,Кичменгско-Городецкий,р-н,1
37002000000,Верхнеландеховский,р-н,1
36010000000,Грибановский,р-н,1
37010000000,Лухский,р-н,1
37001000000,Ивановский,р-н,1
36011000000,Калачеевский,р-н,1
36021000000,Павловский,р-н,1
37006000000,Ильинский,р-н,1
36032000000,Хохольский,р-н,1
36015000000,Лискинский,р-н,1
37008000000,Комсомольский,р-н,1
36030000000,Таловский,р-н,1
36022000000,Панинский,р-н,1
36012000000,Каменский,р-н,1
36033000000,Эртильский,р-н,1
37007000000,Кинешемский,р-н,1
36019000000,Ольховатский,р-н,1
36024000000,Поворинский,р-н,1
37009000000,Лежневский,р-н,1
36029000000,Семилукский,р-н,1
36016000000,Нижнедевицкий,р-н,1
37005000000,Заволжский,р-н,1
36023000000,Петропавловский,р-н,1
36025000000,Подгоренский,р-н,1
36006000000,Бутурлиновский,р-н,1
36028000000,Россошанский,р-н,1
36031000000,Терновский,р-н,1
36007000000,Верхнемамонский,р-н,1
37003000000,Вичугский,р-н,1
36013000000,Кантемировский,р-н,1
36027000000,Репьевский,р-н,1
36014000000,Каширский,р-н,1
36008000000,Верхнехавский,р-н,1
36017000000,Новоусманский,р-н,1
36020000000,Острогожский,р-н,1
36018000000,Новохоперский,р-н,1
37011000000,Палехский,р-н,1
37004000000,Гаврилово-Посадский,р-н,1
36026000000,Рамонский,р-н,1
36009000000,Воробьевский,р-н,1
38009000000,Казачинско-Ленский,р-н,1
37012000000,Пестяковский,р-н,1
37014000000,Пучежский,р-н,1
37021000000,Юрьевецкий,р-н,1
37013000000,Приволжский,р-н,1
38010000000,Катангский,р-н,1
38003000000,Балаганский,р-н,1
38012000000,Киренский,р-н,1
38007000000,Заларинский,р-н,1
37015000000,Родниковский,р-н,1
37018000000,Фурмановский,р-н,1
38004000000,Бодайбинский,р-н,1
37016000000,Савинский,р-н,1
38005000000,Братский,р-н,1
37019000000,Шуйский,р-н,1
37020000000,Южский,р-н,1
37017000000,Тейковский,р-н,1
38001000000,Иркутский,р-н,1
38011000000,Качугский,р-н,1
38002000000,Ангарский,р-н,1
38006000000,Жигаловский,р-н,1
38008000000,Зиминский,р-н,1
38020000000,Тулунский,р-н,1
38021000000,Усольский,р-н,1
38023000000,Усть-Кутский,р-н,1
38013000000,Куйтунский,р-н,1
38019000000,Тайшетский,р-н,1
38025000000,Черемховский,р-н,1
38131000000,Нукутский,р-н,1
38024000000,Усть-Удинский,р-н,1
38022000000,Усть-Илимский,р-н,1
38133000000,Эхирит-Булагатский,р-н,1
38132000000,Осинский,р-н,1
38129000000,Баяндаевский,р-н,1
38130000000,Боханский,р-н,1
38128000000,Аларский,р-н,1
38018000000,Слюдянский,р-н,1
38017000000,Ольхонский,р-н,1
38015000000,Нижнеилимский,р-н,1
38026000000,Чунский,р-н,1
38016000000,Нижнеудинский,р-н,1
38014000000,Мамско-Чуйский,р-н,1
38027000000,Шелеховский,р-н,1
39006000000,Зеленоградский,р-н,1
39003000000,Гвардейский,р-н,1
39002000000,Багратионовский,р-н,1
39004000000,Гурьевский,р-н,1
39005000000,Гусевский,р-н,1
40015000000,Малоярославецкий,р-н,1
41002000000,Алеутский,р-н,1
40009000000,Жуковский,р-н,1
41003000000,Быстринский,р-н,1
40012000000,Козельский,р-н,1
40004000000,Боровский,р-н,1
41005000000,Елизовский,р-н,1
40011000000,Кировский,р-н,1
40018000000,Мосальский,р-н,1
40005000000,Спас-Деменский,р-н,1
40013000000,Куйбышевский,р-н,1
40003000000,Барятинский,р-н,1
40014000000,Людиновский,р-н,1
40008000000,Жиздринский,р-н,1
40021000000,Тарусский,р-н,1
40023000000,Ферзиковский,р-н,1
40016000000,Медынский,р-н,1
40025000000,Юхновский,р-н,1
40007000000,Думиничский,р-н,1
40024000000,Хвастовичский,р-н,1
39007000000,Краснознаменский,р-н,1
39009000000,Нестеровский,р-н,1
39010000000,Озерский,р-н,1
39013000000,Славский,р-н,1
39014000000,Черняховский,р-н,1
39012000000,Правдинский,р-н,1
40017000000,Мещовский,р-н,1
40020000000,Сухиничский,р-н,1
40022000000,Ульяновский,р-н,1
40002000000,Бабынинский,р-н,1
40019000000,Перемышльский,р-н,1
40006000000,Дзержинский,р-н,1
40010000000,Износковский,р-н,1
39011000000,Полесский,р-н,1
39008000000,Неманский,р-н,1
39016000000,Светлогорский,р-н,1
39015000000,Балтийский,р-н,1
42019000000,Яшкинский,р-н,1
41011000000,Олюторский,р-н,1
41013000000,Тигильский,р-н,1
41008000000,Усть-Большерецкий,р-н,1
41009000000,Усть-Камчатский,р-н,1
41006000000,Мильковский,р-н,1
41012000000,Пенжинский,р-н,1
41010000000,Карагинский,р-н,1
42006000000,Ленинск-Кузнецкий,р-н,1
42005000000,Крапивинский,р-н,1
41007000000,Соболевский,р-н,1
42011000000,Промышленновский,р-н,1
42002000000,Беловский,р-н,1
42003000000,Гурьевский,р-н,1
42016000000,Чебулинский,р-н,1
42009000000,Новокузнецкий,р-н,1
42001000000,Кемеровский,р-н,1
42013000000,Тисульский,р-н,1
42007000000,Мариинский,р-н,1
42015000000,Тяжинский,р-н,1
42010000000,Прокопьевский,р-н,1
42017000000,Юргинский,р-н,1
42014000000,Топкинский,р-н,1
42018000000,Яйский,р-н,1
42004000000,Ижморский,р-н,1
42012000000,Таштагольский,р-н,1
44002000000,Антроповский,р-н,1
44005000000,Галичский,р-н,1
44004000000,Вохомский,р-н,1
44003000000,Буйский,р-н,1
43028000000,Подосиновский,р-н,1
43017000000,Лузский,р-н,1
43006000000,Верхнекамский,р-н,1
43004000000,Белохолуницкий,р-н,1
43020000000,Нагорский,р-н,1
43034000000,Тужинский,р-н,1
43011000000,Кикнурский,р-н,1
43040000000,Яранский,р-н,1
43029000000,Санчурский,р-н,1
43010000000,Зуевский,р-н,1
43037000000,Фаленский,р-н,1
43038000000,Шабалинский,р-н,1
43030000000,Свечинский,р-н,1
43026000000,Орловский,р-н,1
43025000000,Оричевский,р-н,1
43009000000,Даровской,р-н,1
43035000000,Унинский,р-н,1
43022000000,Нолинский,р-н,1
43005000000,Богородский,р-н,1
43033000000,Сунский,р-н,1
43015000000,Куменский,р-н,1
43007000000,Верхошижемский,р-н,1
43032000000,Советский,р-н,1
43002000000,Арбажский,р-н,1
43027000000,Пижанский,р-н,1
43016000000,Лебяжский,р-н,1
43036000000,Уржумский,р-н,1
43019000000,Мурашинский,р-н,1
43014000000,Котельничский,р-н,1
43021000000,Немский,р-н,1
43023000000,Омутнинский,р-н,1
43031000000,Слободской,р-н,1
43024000000,Опаринский,р-н,1
43003000000,Афанасьевский,р-н,1
43039000000,Юрьянский,р-н,1
43008000000,Вятскополянский,р-н,1
43018000000,Малмыжский,р-н,1
43013000000,Кирово-Чепецкий,р-н,1
43012000000,Кильмезский,р-н,1
44001000000,Костромской,р-н,1
45017000000,Притобольный,р-н,1
46006000000,Дмитриевский,р-н,1
44020000000,Солигаличский,р-н,1
45003000000,Белозерский,р-н,1
46003000000,Большесолдатский,р-н,1
44010000000,Мантуровский,р-н,1
45016000000,Половинский,р-н,1
46002000000,Беловский,р-н,1
44008000000,Красносельский,р-н,1
45022000000,Шатровский,р-н,1
45020000000,Частоозерский,р-н,1
44019000000,Пыщугский,р-н,1
46008000000,Золотухинский,р-н,1
44011000000,Межевской,р-н,1
44013000000,Нерехтский,р-н,1
44017000000,Парфеньевский,р-н,1
44009000000,Макарьевский,р-н,1
45007000000,Каргапольский,р-н,1
45009000000,Кетовский,р-н,1
45006000000,Звериноголовский,р-н,1
46004000000,Глушковский,р-н,1
45004000000,Варгашинский,р-н,1
44012000000,Нейский,р-н,1
44024000000,Шарьинский,р-н,1
44018000000,Поназыревский,р-н,1
46007000000,Железногорский,р-н,1
44023000000,Чухломский,р-н,1
45015000000,Петуховский,р-н,1
44007000000,Кологривский,р-н,1
44021000000,Судиславский,р-н,1
44015000000,Островский,р-н,1
44006000000,Кадыйский,р-н,1
44014000000,Октябрьский,р-н,1
44016000000,Павинский,р-н,1
44022000000,Сусанинский,р-н,1
46005000000,Горшеченский,р-н,1
46009000000,Касторенский,р-н,1
45021000000,Шадринский,р-н,1
45010000000,Куртамышский,р-н,1
45018000000,Сафакулевский,р-н,1
45002000000,Альменевский,р-н,1
45023000000,Шумихинский,р-н,1
45024000000,Щучанский,р-н,1
45019000000,Целинный,р-н,1
45013000000,Мишкинский,р-н,1
45014000000,Мокроусовский,р-н,1
45012000000,Макушинский,р-н,1
45008000000,Катайский,р-н,1
45011000000,Лебяжьевский,р-н,1
45005000000,Далматовский,р-н,1
45025000000,Юргамышский,р-н,1
46029000000,Курский,р-н,1
46016000000,Обоянский,р-н,1
46017000000,Октябрьский,р-н,1
46024000000,Тимский,р-н,1
46018000000,Поныровский,р-н,1
46022000000,Солнцевский,р-н,1
47002000000,Бокситогорский,р-н,1
46026000000,Хомутовский,р-н,1
46020000000,Рыльский,р-н,1
46027000000,Черемисиновский,р-н,1
46023000000,Суджанский,р-н,1
46028000000,Щигровский,р-н,1
46014000000,Мантуровский,р-н,1
46019000000,Пристенский,р-н,1
46025000000,Фатежский,р-н,1
46011000000,Кореневский,р-н,1
46021000000,Советский,р-н,1
46015000000,Медвенский,р-н,1
47005000000,Всеволожский,р-н,1
46013000000,Льговский,р-н,1
46010000000,Конышевский,р-н,1
46012000000,Курчатовский,р-н,1
47007000000,Гатчинский,р-н,1
47003000000,Волосовский,р-н,1
47004000000,Волховский,р-н,1
47006000000,Выборгский,р-н,1
48006000000,Добровский,р-н,1
47016000000,Сланцевский,р-н,1
48012000000,Лебедянский,р-н,1
47017000000,Тихвинский,р-н,1
47018000000,Тосненский,р-н,1
48011000000,Краснинский,р-н,1
48013000000,Лев-Толстовский,р-н,1
48018000000,Чаплыгинский,р-н,1
47015000000,Приозерский,р-н,1
48004000000,Данковский,р-н,1
47012000000,Ломоносовский,р-н,1
48005000000,Добринский,р-н,1
47008000000,Кингисеппский,р-н,1
48016000000,Усманский,р-н,1
48009000000,Задонский,р-н,1
48017000000,Хлевенский,р-н,1
47010000000,Кировский,р-н,1
48002000000,Воловский,р-н,1
48007000000,Долгоруковский,р-н,1
48014000000,Становлянский,р-н,1
48010000000,Измалковский,р-н,1
48015000000,Тербунский,р-н,1
48008000000,Елецкий,р-н,1
47014000000,Подпорожский,р-н,1
47013000000,Лужский,р-н,1
47011000000,Лодейнопольский,р-н,1
47009000000,Киришский,р-н,1
48003000000,Грязинский,р-н,1
48019000000,Липецкий,р-н,1
50003000000,Волоколамский,р-н,1
50005000000,Дмитровский,р-н,1
50004000000,Воскресенский,р-н,1
49003000000,Омсукчанский,р-н,1
49009000000,Ягоднинский,р-н,1
49008000000,Хасынский,р-н,1
49007000000,Тенькинский,р-н,1
49006000000,Сусуманский,р-н,1
49005000000,Среднеканский,р-н,1
49004000000,Северо-Эвенский,р-н,1
49002000000,Ольский,р-н,1
50015000000,Лотошинский,р-н,1
50012000000,Коломенский,р-н,1
50013000000,Красногорский,р-н,1
50018000000,Можайский,р-н,1
50017000000,Люберецкий,р-н,1
50016000000,Луховицкий,р-н,1
50008000000,Зарайский,р-н,1
50011000000,Клинский,р-н,1
50014000000,Ленинский,р-н,1
50019000000,Мытищи,г.о.,1
50007000000,Егорьевский,г.о.,1
50009000000,Истринский,р-н,1
50010000000,Каширский,г.о.,1
50028000000,Раменский,р-н,1
50029000000,Рузский,р-н,1
50021000000,Ногинский,р-н,1
50020000000,Наро-Фоминский,р-н,1
50027000000,Пушкинский,р-н,1
50022000000,Одинцовский,р-н,1
50030000000,Сергиево-Посадский,р-н,1
50025000000,Павлово-Посадский,р-н,1
50026000000,Подольский,р-н,1
50024000000,Орехово-Зуевский,р-н,1
50023000000,Озерский,г.о.,1
51003000000,Кольский,р-н,1
50035000000,Талдомский,р-н,1
51002000000,Ковдорский,р-н,1
50033000000,Солнечногорский,р-н,1
50038000000,Шатурский,р-н,1
51004000000,Ловозерский,р-н,1
50037000000,Чеховский,р-н,1
51005000000,Печенгский,р-н,1
51001000000,Кандалакшский,р-н,1
50040000000,Щелковский,р-н,1
50032000000,Серпуховский,р-н,1
50039000000,Шаховской,р-н,1
50034000000,Ступинский,р-н,1
51006000000,Терский,р-н,1
50031000000,"Серебряные Пруды",г.о.,1
52027000000,Кстовский,р-н,1
52015000000,Воротынский,р-н,1
52021000000,Дальнеконстантиновский,р-н,1
52038000000,Сергачский,р-н,1
52035000000,Пильнинский,р-н,1
52012000000,Вачский,р-н,1
52003000000,Арзамасский,р-н,1
52016000000,Володарский,р-н,1
52019000000,Гагинский,р-н,1
52023000000,Княгининский,р-н,1
52017000000,Воскресенский,р-н,1
52026000000,Краснооктябрьский,р-н,1
52002000000,Ардатовский,р-н,1
52020000000,Городецкий,р-н,1
52024000000,Ковернинский,р-н,1
52030000000,Лысковский,р-н,1
52005000000,Богородский,р-н,1
52007000000,Большемурашкинский,р-н,1
52010000000,Вадский,р-н,1
52009000000,Бутурлинский,р-н,1
52006000000,Большеболдинский,р-н,1
52036000000,Починковский,р-н,1
52004000000,Балахнинский,р-н,1
52029000000,Лукояновский,р-н,1
52034000000,Перевозский,р-н,1
52022000000,Дивеевский,р-н,1
52014000000,Вознесенский,р-н,1
52011000000,Варнавинский,р-н,1
52025000000,Краснобаковский,р-н,1
52032000000,Павловский,р-н,1
52031000000,Навашинский,р-н,1
52013000000,Ветлужский,р-н,1
52042000000,Спасский,р-н,1
52040000000,Сокольский,р-н,1
53016000000,Солецкий,р-н,1
53011000000,Мошенской,р-н,1
54001000000,Новосибирский,р-н,1
53002000000,Батецкий,р-н,1
53008000000,Любытинский,р-н,1
53010000000,Марёвский,р-н,1
53001000000,Новгородский,р-н,1
53009000000,Маловишерский,р-н,1
53019000000,Холмский,р-н,1
52041000000,Сосновский,р-н,1
53013000000,Парфинский,р-н,1
52039000000,Сеченовский,р-н,1
53015000000,Поддорский,р-н,1
52043000000,Тонкинский,р-н,1
52048000000,Шатковский,р-н,1
53004000000,Валдайский,р-н,1
53007000000,Крестецкий,р-н,1
53012000000,Окуловский,р-н,1
53014000000,Пестовский,р-н,1
53006000000,Демянский,р-н,1
52046000000,Чкаловский,р-н,1
52047000000,Шарангский,р-н,1
52045000000,Уренский,р-н,1
52044000000,Тоншаевский,р-н,1
53021000000,Шимский,р-н,1
53018000000,Хвойнинский,р-н,1
53017000000,Старорусский,р-н,1
53003000000,Боровичский,р-н,1
53020000000,Чудовский,р-н,1
53005000000,Волотовский,р-н,1
54009000000,Карасукский,р-н,1
55016000000,Называевский,р-н,1
55019000000,Одесский,р-н,1
54002000000,Баганский,р-н,1
55017000000,Нижнеомский,р-н,1
54020000000,Ордынский,р-н,1
54015000000,Куйбышевский,р-н,1
54006000000,Доволенский,р-н,1
54007000000,Здвинский,р-н,1
55009000000,Колосовский,р-н,1
54008000000,Искитимский,р-н,1
54014000000,Краснозерский,р-н,1
54016000000,Купинский,р-н,1
54018000000,Маслянинский,р-н,1
55011000000,Крутинский,р-н,1
54011000000,Колыванский,р-н,1
54022000000,Сузунский,р-н,1
54028000000,Черепановский,р-н,1
54019000000,Мошковский,р-н,1
55002000000,"Азовский немецкий национальный",р-н,1
54021000000,Северный,р-н,1
54004000000,Болотнинский,р-н,1
55004000000,Большеуковский,р-н,1
55020000000,Оконешниковский,р-н,1
54013000000,Кочковский,р-н,1
55007000000,Исилькульский,р-н,1
54024000000,Тогучинский,р-н,1
54003000000,Барабинский,р-н,1
54012000000,Коченевский,р-н,1
54010000000,Каргатский,р-н,1
54025000000,Убинский,р-н,1
54030000000,Чулымский,р-н,1
54023000000,Татарский,р-н,1
54026000000,Усть-Таркский,р-н,1
54029000000,Чистоозерный,р-н,1
54005000000,Венгеровский,р-н,1
54027000000,Чановский,р-н,1
54017000000,Кыштовский,р-н,1
55008000000,Калачинский,р-н,1
55006000000,Знаменский,р-н,1
55003000000,Большереченский,р-н,1
55010000000,Кормиловский,р-н,1
55021000000,Омский,р-н,1
55012000000,Любинский,р-н,1
55005000000,Горьковский,р-н,1
55013000000,Марьяновский,р-н,1
55014000000,Москаленский,р-н,1
55015000000,Муромцевский,р-н,1
55018000000,Нововаршавский,р-н,1
55027000000,Таврический,р-н,1
56018000000,Северный,р-н,1
55022000000,Павлоградский,р-н,1
56002000000,Акбулакский,р-н,1
56003000000,Бугурусланский,р-н,1
56045000000,Беляевский,р-н,1
55024000000,Русско-Полянский,р-н,1
